"Record ID","Title","Subject","Institution","Journal","Publisher","Country","RetractionDate","RetractionDOI","RetractionPubMedID","OriginalPaperDate","OriginalPaperDOI","OriginalPaperPubMedID","Reason","Notes","Year"
48703,"Fuzzy Neural Network for the Online Course Quality Assessment System","(B/T) Data Science;(SOC) Education;","Information Construction Office (Information Centre), Jilin Institute of Chemical Technology, Jilin 132022, China; College of Information and Control Engineering, Jilin Institute of Chemical Technology, Jilin 132022, China","Mathematical Problems in Engineering","Hindawi","China",2023-09-20,"10.1155/2023/9873710",0,"11/17/2022 0:00","10.1155/2022/4865027",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/C35384953151504B4586834D5638EF","2023"
48610,"A new method of black-box fuzzy system identification optimized by genetic algorithm and its application to predict mixture thermal properties","(B/T) Computer Science;(PHY) Engineering - Chemical;","School of Economics and Management, Minjiang University, Fuzhou, China; Department of Mechanical Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Department of Chemical Engineering School of Engineering and Applied Science, Khazar University, Baku, Azerbaijan; Sustainable Management of Natural Resources and Environment Research Group, Faculty of Environment and Labour Safety, Ton Duc Thang University, Ho Chi Minh City, Vietnam;","International Journal of Numerical Methods for Heat & Fluid Flow","Emerald","Azerbaijan;China;Iran;Vietnam",2022-06-18,"10.1108/HFF-12-2018-0758",0,"10/3/2019 0:00","10.1108/HFF-12-2018-0758",0,"Concerns/Issues about Authorship/Affiliation;Date of Article and/or Notice Unknown;Compromised Peer Review;Objections by Author(s);","date of retraction unknown, html page overwrite, date estimated from wayback entry;","2022"
48598,"Develop a numerical approach of fuzzy logic type-2 to improve the reliability of a hydraulic automated guided vehicles","(B/T) Computer Science;(B/T) Transportation;(PHY) Engineering - Mechanical;","School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, China and Faculty of Mechanical Engineering, Opole University of Technology, Opole, Poland; Department of Mechanical Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Department for Management of Science and Technology Development, Ton Duc Thang University, Ho Chi Minh City, Vietnam and Faculty of Applied Sciences, Ton Duc Thang University, Ho Chi Minh City, Vietnam;","International Journal of Numerical Methods for Heat & Fluid Flow","Emerald","Iran;Poland;Vietnam",2022-05-25,"10.1108/hff-01-2019-0019",0,"12/10/2020 0:00","10.1108/hff-01-2019-0019",0,"Concerns/Issues about Authorship/Affiliation;Date of Article and/or Notice Unknown;Duplication of/in Article;Euphemisms for Duplication;Compromised Peer Review;Investigation by Journal/Publisher;","date of retraction unknown, html overwrite, date estimated from wayback machine entry;","2022"
48428,"Mate Analysis of Hepatocellular Carcinoma Immune Subtypes and Their Functional Effects Based on Fuzzy Logic and Evolutionary Algorithms","(B/T) Computer Science;(BLS) Biology - Cellular;(HSC) Medicine - Immunology;(HSC) Medicine - Oncology;","Huanghe Science & Technology University, Zhengzhou, Henan 450063, China","Contrast Media & Molecular Imaging","Hindawi","China",2023-07-26,"10.1155/2023/9785083",37538982,"5/5/2022 0:00","10.1155/2022/5787981",35601568,"Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/3FFB8F03732E5A331267DA6E907EDE","2023"
48333,"A Study on the Impact of Regional Total Factor Production in Digital Economy Based on Fuzzy Hierarchical VISC Algorithm","(B/T) Business - General;(B/T) Computer Science;","School of Economics and Management, Xi'an University of Technology, Xi'an 710048, China; School of Humanities and Management, Xi'an Traffic Engineering Institute, Xi'an 710300, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9836743",37564505,"2/26/2022 0:00","10.1155/2022/6903836",35256879,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/E2C0B3EF24BCEFB98824C5A28BEF6D","2023"
48332,"Analysis of Geoecological Restoration in Mountainous Cities Affected by Geological Hazards with Interval Intuitive Fuzzy Information","(B/T) Computer Science;(B/T) Urban Planning;(PHY) Geology;","Department of Geology and Jewelry, Lanzhou Resources and Environment Voc-Tech University, Lanzhou 730021, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9793050",37564561,"10/15/2022 0:00","10.1155/2022/6555005",36285277,"Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/7EEEED6C705CAAEF7F760317206701","2023"
48317,"English Teaching Quality Evaluation Based on Analytic Hierarchy Process and Fuzzy Decision Tree Algorithm","(B/T) Computer Science;(SOC) Education;(SOC) Linguistics;","School of Foreign Languages, Hubei University of Science and Technology, Xianning, Hubei 437199, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9825620",37564560,"7/11/2022 0:00","10.1155/2022/5398085",35860646,"Concerns/Issues about Data;Concerns/Issues about Human Subject Welfare;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Lack of IRB/IACUC Approval and/or Compliance;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/3ABB7DB40853C4DA915C644A5F76E8","2023"
48312,"Efficiency Measurement of Urban and Rural Logistics Supply Chain System Based on Fuzzy Algorithm","(B/T) Business - General;(B/T) Computer Science;","School of Management, Guangzhou College of Technology and Business, Guangzhou 510850, Guangdong, China; School of Economics and Management, Beibu Gulf University, Qinzhou 535011, Guangxi, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9874260",37564583,"4/12/2022 0:00","10.1155/2022/4753343",35463257,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
48267,"Analysis of Sports Injury Estimation Model Based on Mutation Fuzzy Neural Network","(B/T) Data Science;(SOC) Sports and Recreation;","College of Sports Rehabilitation, Shanxi Medical University, Taiyuan, Shanxi 030001, China; Graduate Institute of Sport Coaching Science, College of Kinesiology and Health, Chinese Culture University, 55, Hwa-Kang Rd, Yang-Mung-Shan, Taipei, Taiwan 11114, China; Department of Physical Education, Chinese Culture University, 55, Hwa-Kang Rd, Yang-Mung-Shan, Taipei, Taiwan 11114, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9759841",37564535,"12/1/2021 0:00","10.1155/2021/3056428",34899890,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/7DAD0051AD444EC8D88BBADE1F9D6B","2023"
48253,"A Fuzzy Neural Network-Based Evaluation Method for Physical Education Teaching Management in Colleges","(B/T) Data Science;(SOC) Education;(SOC) Sports and Recreation;","Chengdu Sport University, Chengdu, Sichuan 610041, China; Sichuan Zhuoyi Dream Education Technology Co Ltd, Chengdu, Sichuan 610000, China; Sichuan International Education Development Research Center, Chengdu 611130, Sichuan, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-08-02,"10.1155/2023/9858097",37564529,"11/24/2022 0:00","10.1155/2022/2365320",36483288,"Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/14E73290CC63541B95832537801C24","2023"
48219,"“Best of Both World”: The Amalgamation of Fuzzy Delphi Method with Nominal Group Technique for Dengue Risk Prioritisation Decision-Making","(B/T) Data Science;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Infectious Disease;(HSC) Public Health and Safety;(PHY) Mathematics;","Department of Community Health, Faculty of Medicine, National University of Malaysia Jalan Yaacob Latif, Bandar Tun Razak, 56000 Cheras, Kuala Lumpur, Malaysia; Seremban District Health Office, Ministry of Health Malaysia, Jalan Lee Sam, Bandar Seremban, 70590, Seremban, Negeri Sembilan, Malaysia; General Hospital of Malacca, Ministry of Health Malaysia, Jalan Mufti Haji Khalil, 75400 Melaka, Malaysia; Department of Community Health, Universiti Putra Malaysia, 43400 UPM Serdang, Selangor, Malaysia; Department of Public Health Medicine, Faculty of Medicine and Health Sciences, Universiti Malaysia Sabah, 88400 Kota Kinabalu, Sabah, Malaysia","Journal of Function Spaces","Hindawi","Malaysia",2023-09-20,"10.1155/2023/9861219",0,"3/25/2022 0:00","10.1155/2022/9581367",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
48200,"Picture Fuzzy Einstein Hybrid-Weighted Aggregation Operator and Its Application to Multicriteria Group Decision Making","(B/T) Computer Science;(SOC) Psychology;","School of Economics and Management, Changzhou Institute of Technology, Changzhou 213032, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9826814",37538585,"5/14/2022 0:00","10.1155/2022/6925670",35607474,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/B57B90893AA36E3F754B6CC49F4179","2023"
48121,"Network Blockchain Security Sharing Model Based on Fuzzy Logic","(B/T) Computer Science;(B/T) Technology;","School of Computer and Information Technology, Mudanjiang Normal University, Heilongjiang, China; First School of Clinical Medicine, Mudanjiang Medical University, Mudanjiang, Heilongjiang, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9894519",37538661,"4/30/2022 0:00","10.1155/2022/1509000",35535188,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/375064E65B3BE8BBB0A80ED8F29325","2023"
48110,"A Study of College Teachers’ English Teaching Quality Based on Fuzzy Neural Network","(B/T) Data Science;(SOC) Education;(SOC) Linguistics;","School of Foreign Languages, Huanghe Science and Technology University, Zhengzhou, Henan 450006, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-19,"10.1155/2023/9764824",37502051,"8/1/2022 0:00","10.1155/2022/8162048",35958789,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/A453E6C2E3C4499DC104E4825C2CA8","2023"
48093,"Point Tracking Technology of Sports Image Sequence Marks Based on Fuzzy Clustering Algorithm","(B/T) Technology;(HSC) Sports Science;(PHY) Mathematics;","Shandong Sport University, Jinan 250102, Shandong, China; College of Physical Education and Health, Linyi University, Linyi 276000, Shandong, China","Computational Intelligence and Neuroscience","Hindawi","China",2023-09-20,"10.1155/2023/9831890",37771896,"4/28/2022 0:00","10.1155/2022/3814252",35528353,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
47638,"Fuzzy Decision-Making Analysis of Quantitative Stock Selection in VR Industry Based on Random Forest Model","(B/T) Business - General;(B/T) Technology;(PHY) Mathematics;","School of Statistics and Applied Mathematics, Anhui University of Finance and Economics, Bengbu 233030, China; School of Finance, Anhui University of Finance and Economics, Bengbu 233030, China; School of Statistics and Mathematics, Zhejiang Gongshang University, Hangzhou 310018, China","Journal of Function Spaces","Hindawi","China",2023-09-14,"10.1155/2023/9758619",0,"6/7/2022 0:00","10.1155/2022/7556229",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;","See also: https://pubpeer.com/publications/A2E40A068611A9D5C109749FD9F44C","2023"
47634,"Approach to Multiattribute Decision-Making Problems Based on Neutrality Aggregation Operators of Picture Fuzzy Information","(PHY) Mathematics;","Department of Mathematics, COMSATS University Islamabad, Islamabad Campus, Park Road, Chak Shahzad Islamabad 45550, Pakistan; Department of Mathematics, Aden University, Aden, P.O. Box 6014, Yemen; Department of Mathematics, Riphah International University (Lahore Campus), Lahore 54000, Pakistan; Department of Mathematics, Laboratory of Pure and Applied Mathematics, Med Boudiaf University of Msila Ichbilia, Msila, Algeria","Journal of Function Spaces","Hindawi","Algeria;Pakistan;Yemen",2023-09-14,"10.1155/2023/9874980",0,"4/1/2022 0:00","10.1155/2022/2762067",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
47631,"Novel Distance Measures for Single-Valued Neutrosophic Fuzzy Sets and Their Applications to Multicriteria Group Decision-Making Problem","(PHY) Mathematics;","Tourism Department, Wuxi Vocational College of Science and Technology, Wuxi 214028, China; Department of Mathematics, Khwaja Fareed University of Engineering & Information Technology, Rahim Yar Khan, Punjab 64200, Pakistan; School of Business, Ningbo University, Ningbo 315211, China","Journal of Function Spaces","Hindawi","China;Pakistan",2023-09-14,"10.1155/2023/9839720",0,"3/7/2022 0:00","10.1155/2022/7233420",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
47629,"A Novel Multiple-Criteria Decision-Making Approach Based on Picture Fuzzy Sets","(PHY) Mathematics;","Department of Computer Sciences, College of Computer and Information Sciences, Princess Nourah Bint Abdulrahman University, P.O.Box 84428, Riyadh 11671, Saudi Arabia; Department of Mathematics, Virtual University of Pakistan, Lahore, Pakistan; Department of Mathematics, University of Management and Technology, Lahore 54770, Pakistan; Department of Mathematics, College of Science and Arts, Qassim University, Ar Rass, Saudi Arabia; Department of Operations Research, Faculty of Graduate Studies for Statistical Research, Cairo University, Giza 12613, Egypt; Department of Mathematics, College of Science and Arts, Qassim University, Al-Badaya 51951, Saudi Arabia","Journal of Function Spaces","Hindawi","Egypt;Pakistan;Saudi Arabia",2023-09-14,"10.1155/2023/9871863",0,"2/27/2022 0:00","10.1155/2022/2537513",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
47539,"Evaluation Model of Eco-Environmental Economic Benefit Based on the Fuzzy Algorithm","(B/T) Business - Economics;(B/T) Data Science;(ENV) Environmental Sciences;","Hospitality Management Department, Tourism College of Zhejiang, Hangzhou, China","Advances in Meteorology","Hindawi","China",2023-09-14,"10.1155/2023/9878041",0,"5/9/2022 0:00","10.1155/2022/4161723",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
47203,"Application of Fuzzy Decision Tree Algorithm Based on Mobile Computing in Sports Fitness Member Management","(B/T) Business - Management;(B/T) Computer Science;(SOC) Sports and Recreation;","School of Physical Education, Hunan International Economics University, Changsha, 410205 Hunan, China; School of Physical Education, Kunming University, Kunming, 650214 Yunnan, China;","Wireless Communications and Mobile Computing","Hindawi","China",2023-06-28,"10.1155/2023/9758307",0,"7/1/2021 0:00","10.1155/2021/4632722",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46967,"Automatic Detection Method of Technical and Tactical Indicators for Table Tennis Based on Trajectory Prediction Using Compensation Fuzzy Neural Network","(B/T) Data Science;(SOC) Sports and Recreation;","Department of Public PE Education, Luoyang Normal University, Luoyang, Henan 471934, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-06-28,"10.1155/2023/9753854",37416553,"8/25/2021 0:00","10.1155/2021/3155357",34484318,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46957,"Compensated Fuzzy Neural Network-Based Music Teaching Ability Assessment Model","(B/T) Data Science;(HUM) Arts - Music;(SOC) Education;","College of Teacher Education, Pingdingshan University, Pingdingshan 467000, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-06-28,"10.1155/2023/9857219",37416550,"9/28/2021 0:00","10.1155/2021/3865190",34621308,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46903,"A Fuzzy Evaluation Method Based on Industrial Cluster Investment Risk Assessment Method Based on IoT Applications","(B/T) Business - Accounting;(B/T) Computer Science;(B/T) Technology;","Business School, Hohai University, Nanjing 211100, China;","Wireless Communications and Mobile Computing","Hindawi","China",2023-08-09,"10.1155/2023/9832905",0,"9/27/2022 0:00","10.1155/2022/5733326",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46869,"Construction and Analysis of Green Investment Risk Evaluation Index System Based on Information Entropy Fuzzy Hierarchical Analysis Model","(B/T) Business - Economics;(B/T) Computer Science;(ENV) Environmental Sciences;","Shaoxing University Yuanpei College, Shaoxing 312000, China;","Wireless Communications and Mobile Computing","Hindawi","China",2023-08-09,"10.1155/2023/9828050",0,"8/30/2021 0:00","10.1155/2021/4850321",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46846,"Intelligent Fuzzy Optimization Algorithm for Data Set Information Clustering Patterns Based on Data Mining and IoT","(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;","School of Computing and Artificial Intelligence, Henan Open University, Zhengzhou 450046, China; Henan Provincial Institute of Science and Technology Information, Zhengzhou 450003, China;","Wireless Communications and Mobile Computing","Hindawi","China",2023-08-09,"10.1155/2023/9762560",0,"9/21/2022 0:00","10.1155/2022/6171698",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46672,"A New Decision-Making GMDH Neural Network: Effective for Limited and Fuzzy Data","(B/T) Computer Science;","Zhejiang Guangsha Vocational and Technical University of Construction, Dongyang 322100, China; Department of Mathematics, Faculty of Arts and Science, Yildiz Technical University, Esenler, Istanbul 34210, Turkey; Multidisciplinary Center for Infrastructure Engineering, Shenyang University of Technology, Shenyang 110870, China; Faculty of Organizational Sciences, University of Belgrade, Belgrade 11000, Serbia; Department of Mathematics, University of Aleppo, Aleppo, Syria;","Computational Intelligence and Neuroscience","Hindawi","China;Serbia;Syria;Turkey",2023-07-26,"10.1155/2023/9848510",37538683,"10/14/2022 0:00","10.1155/2022/2133712",36275981,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46656,"Comprehensive Evaluation of BIM Calculation Quantity in Domestic Construction Engineering Based on Fuzzy Comprehensive Evaluation","(B/T) Computer Science;(PHY) Engineering - General;","School of Architecture and Urban Planning, Guangzhou University, Guangzhou 510006, Guangdong, China; Guangdong Provincial Institute of Cultural Relics and Archaeology, Guangzhou 510075, Guangdong, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9786179",37538697,"12/31/2021 0:00","10.1155/2021/3292376",35003240,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46649,"Construction and Analysis of Performance Evaluation Index System for Chinese Small and Medium-Sized Enterprises Based on Fuzzy Hierarchical Analysis Model","(B/T) Business - General;(B/T) Business - Management;(B/T) Computer Science;","Facultad de Ciencias Economicas y Empresariales, Universidad Complutense Madrid, Madrid 28040, Spain;","Computational Intelligence and Neuroscience","Hindawi","Spain",2023-07-26,"10.1155/2023/9849832",37538648,"7/21/2022 0:00","10.1155/2022/1230786",35909843,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46617,"Economic Order Quantity Model-Based Optimized Fuzzy Nonlinear Dynamic Mathematical Schemes","(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;","1PG and Research Department of Mathematics, Cauvery College for Women (Affiliated to Bharathidasan University), Tiruchirappalli 620018, Tamil Nadu, India; Department of Mathematics, Yildiz Technical University, Faculty of Arts and Science, Esenler 34210, Istanbul, Turkey; Department of Mathematics and Statistics, International Islamic University Islamabad, Islamabad, Pakistan; University of Massachusetts Medical School (UMASS), Worcester, MA 01655, USA; Department of Logistics, University of Defence in Belgrade, Belgrade, Serbia; College of Education, Applied Sciences and Arts, Amran University, Amran, Yemen;","Computational Intelligence and Neuroscience","Hindawi","India;Pakistan;Serbia;Turkey;United States;Yemen",2023-07-26,"10.1155/2023/9819167",37538597,"7/15/2022 0:00","10.1155/2022/3881265",37377747,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46614,"Application of Expert Adjustable Fuzzy Control Algorithm in Temperature Control System of Injection Machines","(B/T) Computer Science;(PHY) Engineering - Mechanical;","Xijing University, Xi’an 710000, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9817807",37538700,"6/27/2022 0:00","10.1155/2022/3616814",35795759,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46613,"Novel Decision-Making Techniques in Tripolar Fuzzy Environment with Application: A Case Study of ERP Systems","(B/T) Computer Science;","Department of Mathematics, Faculty of Physical and Numerical Sciences, Abdul Wali Khan University, Mardan, Khyber Pakhtunkhwa, Pakistan; Department of Computer Science, Faculty of Applied Sciences, Taiz University, Taiz 6803, Yemen; Department of Computer Science, College of Computer and Information Sciences, King Saud University, Riyadh 11543, Saudi Arabia; Information and Communication Engineering Technology, School of Engineering Technology and Applied Science, Centennial College, Toronto, Canada;","Computational Intelligence and Neuroscience","Hindawi","Canada;Pakistan;Saudi Arabia;Yemen",2023-07-26,"10.1155/2023/9819486",37538556,"1/31/2022 0:00","10.1155/2022/4488576",35140774,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46606,"Variational Fuzzy Neural Network Algorithm for Music Intelligence Marketing Strategy Optimization","(B/T) Business - Marketing;(B/T) Computer Science;(SOC) Education;","Department of Music, Handan University, Handan City, Hebei Province 056005, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9848521",37538626,"1/6/2022 0:00","10.1155/2022/9051058",35035469,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46591,"Selection and Optimization of Regional Economic Industrial Structure Based on Fuzzy k-Means Clustering Algorithm","(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;","School of Economics and Management, Hebei College of Science and Technology, Baoding, Hebei 071000, China; College of Mechanical and Electrical Engineering, Hebei Agricultural University, Baoding, Hebei 071000, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9851074",37538572,"9/7/2022 0:00","10.1155/2022/4278524",36120685,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46520,"Partial Differential Equation Noise Reduction Model and Fuzzy Image Processing in Optimal Application of Sports Dance Exercise Training Mode","(B/T) Computer Science;(HSC) Sports Science;(HUM) Arts - General;(SOC) Sports and Recreation;","Physical Education College of Chengdu Normal University, Chengdu, Sichuan 611130, China; Capital Institute of Physical Education, Beijing 100191, China","Wireless Communications and Mobile Computing","Hindawi","China",2023-06-28,"10.1155/2023/9786729",0,"5/30/2022 0:00","10.1155/2022/8733178",0,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Results and/or Conclusions;",NA,"2023"
46440,"DE Oxidation-Fused Industrial Wastewater Purification Fuzzy Control and Simulation","(B/T) Computer Science;(ENV) Environmental Sciences;(PHY) Engineering - Chemical;","Department of Civil and Environmental Engineering, Hong Kong University of Science and Technology, Hong Kong 999077, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9834926",37538719,"2/26/2022 0:00","10.1155/2022/2843055",35256874,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
46395,"Evaluation of Teachers’ Educational Technology Ability Based on Fuzzy Clustering Generalized Regression Neural Network","(B/T) Technology;(SOC) Education;","School of Computer and Information Technology, Mudanjiang normal University, Mudanjiang 157011, Heilongjiang, China; School of Education Science, Mudanjiang normal University, Mudanjiang 157011, Heilongjiang, China; College of Information Engineering, Heilongjiang Agricultural Economy Vocational College, Mudanjiang 157041, Heilongjiang, China;","Computational Intelligence and Neuroscience","Hindawi","China",2023-07-26,"10.1155/2023/9869408",37538707,"9/14/2021 0:00","10.1155/2021/1867723",34557224,"Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;",NA,"2023"
